Employee ID,age group,Age,Gender,year band,Years at Company,job role,salary band,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition,,,KPIS
67539,25-34,32,Male,3-5 years,4,Technology,high,11170,Fair,Medium,Below Average,1,No,98,Master’s Degree,Single,2,Mid,Large,12,No,No,Yes,Good,Medium,Left,,,
22827,55+,50,Male,10+  years,42,Healthcare,high,8399,Poor,Medium,Average,1,No,78,High School,Divorced,4,Mid,Medium,105,No,No,No,Good,Medium,Stayed,,,
51472,55+,56,Male,10+  years,26,Education,medium,3215,Excellent,Medium,Average,0,No,47,Master’s Degree,Single,4,Mid,Medium,76,No,No,No,Good,High,Left,,,
68022,18-24,23,Female,6-10 years,7,Technology,high,10175,Fair,Low,High,1,Yes,9,Master’s Degree,Divorced,6,Mid,Medium,51,Yes,No,No,Good,High,Stayed,,,
24041,25-34,34,Male,10+  years,21,Technology,high,9878,Excellent,Medium,Average,0,No,66,Associate Degree,Single,0,Entry,Small,45,No,No,No,Poor,Very High,Left,,,
68494,55+,51,Male,10+  years,40,Education,medium,4734,Good,Medium,Below Average,0,No,7,PhD,Single,0,Mid,Small,41,No,No,Yes,Good,High,Stayed,,,
73962,35-44,39,Male,3-5 years,5,Education,medium,3674,Good,Medium,Below Average,1,Yes,21,Bachelor’s Degree,Married,1,Mid,Large,27,Yes,No,No,Fair,Low,Stayed,,,
53843,25-34,29,Female,10+  years,14,Media,medium,5934,Good,Medium,Average,0,Yes,80,Bachelor’s Degree,Single,1,Mid,Small,35,No,No,No,Good,Low,Stayed,,,
32132,18-24,23,Male,10+  years,13,Healthcare,high,8166,Good,Medium,Average,0,Yes,39,Associate Degree,Divorced,0,Senior,Medium,68,No,No,No,Good,High,Stayed,,,
69006,18-24,21,Male,0-2 years,2,Healthcare,high,8061,Excellent,High,High,0,Yes,16,Associate Degree,Married,3,Mid,Medium,33,No,No,No,Good,High,Stayed,,,
21026,25-34,31,Male,3-5 years,4,Finance,high,9743,Fair,High,Average,1,No,40,Master’s Degree,Married,4,Entry,Medium,16,Yes,No,No,Excellent,Low,Stayed,,,
67720,55+,58,Male,10+  years,17,Finance,medium,6450,Fair,Low,Average,2,No,69,High School,Single,2,Entry,Small,55,No,No,No,Poor,Medium,Left,,,
61979,55+,52,Male,10+  years,32,Media,medium,6767,Fair,High,High,1,No,94,High School,Single,4,Entry,Medium,111,Yes,No,No,Good,Medium,Stayed,,,
17137,25-34,30,Female,3-5 years,5,Healthcare,high,8102,Good,High,High,1,No,62,Bachelor’s Degree,Single,2,Entry,Small,27,No,No,No,Good,Medium,Left,,,
29887,55+,45,Female,3-5 years,4,Healthcare,high,7613,Good,High,Average,0,Yes,60,Associate Degree,Divorced,0,Mid,Medium,69,No,No,No,Good,Medium,Stayed,,,
31081,55+,58,Female,10+  years,44,Healthcare,high,7613,Poor,Very High,Below Average,1,No,89,Bachelor’s Degree,Divorced,0,Mid,Medium,86,No,No,No,Good,Medium,Left,,,
34948,25-34,34,Male,0-2 years,1,Finance,high,9232,Good,Medium,High,0,No,66,PhD,Divorced,0,Entry,Medium,4,No,No,Yes,Good,High,Stayed,,,
69445,18-24,22,Female,10+  years,11,Technology,high,8987,Fair,Very High,High,0,No,40,Master’s Degree,Married,0,Entry,Medium,45,No,No,No,Good,High,Left,,,
30813,18-24,19,Male,3-5 years,4,Media,medium,5439,Good,Low,Average,2,No,77,Master’s Degree,Single,0,Entry,Large,71,No,No,Yes,Poor,Low,Left,,,
67577,35-44,43,Male,10+  years,28,Technology,high,8391,Excellent,High,Average,0,No,66,High School,Divorced,2,Senior,Small,58,No,No,No,Good,High,Stayed,,,
110,55+,57,Female,10+  years,22,Technology,high,9001,Poor,High,High,0,No,12,High School,Married,0,Entry,Medium,50,No,No,No,Good,Very High,Left,,,
61187,55+,53,Male,10+  years,42,Technology,high,9890,Fair,Medium,Average,0,Yes,33,High School,Single,2,Entry,Large,88,No,No,No,Poor,High,Left,,,
22039,35-44,41,Male,10+  years,31,Media,medium,5266,Fair,Very High,Average,0,No,98,Bachelor’s Degree,Divorced,0,Senior,Medium,38,No,No,No,Excellent,Low,Left,,,
42182,18-24,22,Male,6-10 years,10,Finance,high,7574,Poor,High,Average,0,No,38,Associate Degree,Single,3,Entry,Medium,34,No,No,Yes,Good,High,Left,,,
6992,35-44,39,Male,10+  years,14,Education,medium,5191,Poor,Medium,Average,2,No,67,High School,Single,4,Mid,Medium,51,No,No,No,Fair,High,Left,,,
28525,55+,50,Male,10+  years,32,Technology,high,9738,Good,Medium,High,0,No,28,Associate Degree,Married,3,Entry,Small,73,Yes,No,No,Fair,Low,Stayed,,,
60070,35-44,42,Male,10+  years,21,Education,medium,6182,Good,Medium,Average,0,Yes,30,Bachelor’s Degree,Married,1,Mid,Medium,74,No,No,No,Good,Medium,Stayed,,,
68882,18-24,19,Male,10+  years,11,Media,medium,5858,Good,Medium,Average,0,No,10,Master’s Degree,Married,4,Entry,Large,28,No,No,No,Good,High,Left,,,
32274,25-34,29,Male,6-10 years,9,Healthcare,medium,6887,Good,High,Average,0,No,66,Bachelor’s Degree,Single,1,Entry,Medium,60,No,No,No,Good,Medium,Left,,,
43712,18-24,19,Male,6-10 years,6,Finance,high,8215,Fair,Very High,Average,0,No,61,Bachelor’s Degree,Single,4,Entry,Large,61,No,No,No,Good,Medium,Left,,,
63652,25-34,34,Male,10+  years,15,Healthcare,high,7460,Excellent,Very High,Average,0,No,87,High School,Single,5,Mid,Small,39,No,No,No,Fair,Low,Left,,,
55024,25-34,32,Female,10+  years,19,Healthcare,high,8399,Fair,High,Below Average,2,Yes,45,Associate Degree,Single,0,Entry,Large,93,No,No,No,Fair,Medium,Left,,,
52316,55+,50,Female,6-10 years,7,Education,medium,5569,Good,High,Below Average,3,Yes,79,Associate Degree,Married,4,Mid,Medium,52,No,No,No,Good,High,Left,,,
6991,55+,52,Female,10+  years,20,Finance,high,7313,Fair,Very High,Average,0,No,15,High School,Single,1,Mid,Medium,36,No,No,No,Fair,Low,Left,,,
60800,35-44,38,Female,10+  years,20,Education,medium,3723,Fair,Medium,Below Average,0,No,53,Master’s Degree,Divorced,0,Entry,Medium,68,No,No,No,Fair,High,Left,,,
70399,35-44,41,Male,10+  years,22,Education,medium,4507,Poor,Very High,Average,3,Yes,97,Associate Degree,Married,3,Mid,Medium,84,No,No,No,Good,Low,Stayed,,,
1297,18-24,23,Male,6-10 years,6,Healthcare,high,7797,Fair,Very High,Average,0,No,49,Bachelor’s Degree,Married,0,Mid,Medium,53,No,No,Yes,Fair,High,Left,,,
71240,25-34,26,Female,6-10 years,7,Healthcare,high,7285,Excellent,High,Average,2,Yes,7,Associate Degree,Divorced,1,Mid,Large,59,No,No,No,Good,Medium,Left,,,
30259,55+,57,Female,10+  years,48,Education,medium,3641,Fair,Very High,Average,0,No,13,Bachelor’s Degree,Married,0,Entry,Small,103,No,No,No,Good,Medium,Left,,,
64000,55+,57,Male,10+  years,26,Technology,high,8899,Excellent,Medium,High,1,No,71,Master’s Degree,Single,1,Senior,Medium,70,No,No,No,Good,Low,Stayed,,,
12631,25-34,25,Male,6-10 years,8,Technology,high,10416,Fair,High,Average,0,No,64,Master’s Degree,Single,0,Mid,Large,13,No,No,Yes,Good,High,Left,,,
41500,55+,46,Male,10+  years,19,Media,medium,6293,Good,Very High,Below Average,0,No,64,Master’s Degree,Married,3,Mid,Large,29,Yes,Yes,No,Fair,Medium,Stayed,,,
58080,25-34,26,Male,6-10 years,6,Media,medium,6390,Good,Very High,Average,2,No,94,Associate Degree,Single,6,Entry,Large,50,No,No,No,Good,Low,Left,,,
40723,55+,52,Male,10+  years,11,Media,medium,5766,Good,High,High,0,No,14,Associate Degree,Divorced,0,Mid,Large,37,No,No,No,Good,High,Stayed,,,
72174,35-44,43,Male,10+  years,12,Healthcare,high,8439,Poor,High,High,0,No,57,Associate Degree,Married,1,Mid,Medium,60,No,No,No,Poor,Low,Left,,,
62357,35-44,39,Female,10+  years,24,Education,medium,3248,Fair,High,Average,0,No,3,Associate Degree,Married,3,Mid,Medium,54,No,Yes,No,Fair,Medium,Stayed,,,
59160,25-34,30,Female,6-10 years,9,Finance,high,9667,Good,High,Average,1,Yes,47,Bachelor’s Degree,Married,0,Mid,Small,31,Yes,No,No,Good,High,Stayed,,,
222,55+,49,Male,3-5 years,4,Healthcare,high,8529,Good,High,Average,0,No,29,Master’s Degree,Divorced,2,Senior,Medium,72,No,No,No,Fair,High,Stayed,,,
72873,55+,53,Female,10+  years,23,Media,medium,5922,Good,Medium,Average,2,No,17,Master’s Degree,Single,2,Entry,Small,60,No,No,No,Fair,Low,Left,,,
42350,55+,56,Female,0-2 years,2,Finance,high,8508,Good,Very High,High,0,Yes,3,Master’s Degree,Divorced,3,Senior,Large,31,No,No,No,Good,Low,Stayed,,,
55200,25-34,26,Female,10+  years,13,Technology,high,7809,Fair,High,Average,0,No,71,High School,Divorced,2,Entry,Medium,21,No,No,Yes,Fair,Low,Left,,,
4581,55+,55,Female,10+  years,12,Education,medium,5399,Fair,High,High,0,No,66,Bachelor’s Degree,Single,0,Entry,Large,77,No,No,No,Good,Low,Left,,,
32412,18-24,18,Male,6-10 years,7,Education,medium,4876,Good,High,Average,2,No,67,Bachelor’s Degree,Single,4,Entry,Small,18,No,No,No,Fair,High,Left,,,
57334,55+,49,Male,6-10 years,9,Media,medium,5475,Excellent,High,Below Average,1,No,65,Master’s Degree,Single,1,Mid,Medium,40,No,No,No,Good,High,Stayed,,,
65858,55+,52,Female,10+  years,28,Healthcare,high,8141,Good,Low,Average,0,No,64,Master’s Degree,Married,0,Mid,Small,53,No,No,No,Poor,High,Stayed,,,
64933,35-44,42,Male,6-10 years,10,Healthcare,medium,5991,Good,High,Average,1,No,30,Associate Degree,Single,1,Mid,Medium,23,No,No,Yes,Excellent,Very High,Left,,,
65633,55+,45,Male,10+  years,13,Education,medium,4252,Fair,High,High,0,No,9,Bachelor’s Degree,Married,2,Senior,Small,19,No,Yes,No,Good,High,Stayed,,,
35382,25-34,34,Male,10+  years,16,Healthcare,high,8207,Good,High,Average,0,No,23,High School,Single,3,Entry,Medium,25,No,No,No,Fair,Medium,Left,,,
42094,25-34,31,Male,10+  years,15,Education,medium,3532,Poor,High,Average,1,No,9,High School,Married,1,Mid,Small,71,Yes,No,No,Poor,Medium,Stayed,,,
16813,18-24,20,Male,0-2 years,2,Technology,high,9790,Good,High,High,1,No,15,Master’s Degree,Single,3,Mid,Medium,79,Yes,No,No,Poor,Low,Stayed,,,
71234,35-44,43,Male,10+  years,31,Technology,high,8303,Fair,Very High,Low,0,Yes,79,PhD,Married,3,Senior,Medium,56,No,No,No,Good,Medium,Stayed,,,
7202,35-44,40,Female,10+  years,20,Media,medium,6052,Good,High,Average,2,Yes,37,Associate Degree,Married,3,Entry,Medium,33,No,No,No,Poor,High,Left,,,
34139,18-24,22,Male,10+  years,14,Healthcare,high,7869,Excellent,High,Average,0,No,69,Bachelor’s Degree,Married,2,Entry,Large,30,No,No,No,Good,High,Stayed,,,
67336,25-34,25,Male,3-5 years,5,Finance,high,9175,Good,High,Low,0,No,97,High School,Single,4,Senior,Large,74,Yes,No,No,Good,Very High,Stayed,,,
40590,35-44,37,Male,3-5 years,4,Healthcare,high,7728,Good,High,Average,1,No,77,Master’s Degree,Divorced,4,Mid,Large,49,No,No,No,Good,High,Stayed,,,
68246,55+,54,Male,10+  years,36,Finance,high,10333,Fair,Very High,Average,3,Yes,77,Master’s Degree,Single,2,Mid,Small,56,No,No,No,Fair,Low,Left,,,
67311,25-34,34,Female,10+  years,17,Healthcare,high,7180,Good,High,Average,0,No,96,High School,Single,3,Mid,Medium,42,No,No,Yes,Good,Low,Left,,,
56317,18-24,19,Male,10+  years,11,Healthcare,high,7112,Good,High,High,0,Yes,87,Master’s Degree,Single,1,Mid,Medium,13,No,No,No,Good,Low,Left,,,
62190,18-24,23,Female,6-10 years,7,Technology,high,8021,Good,Low,High,0,No,77,Associate Degree,Married,3,Mid,Medium,35,No,No,No,Good,Medium,Left,,,
73673,18-24,19,Female,3-5 years,4,Technology,high,10853,Good,High,Average,0,No,17,Master’s Degree,Married,2,Entry,Large,70,No,No,No,Good,Medium,Left,,,
13936,25-34,33,Male,10+  years,16,Finance,medium,6824,Poor,High,High,0,No,95,Associate Degree,Single,1,Entry,Large,94,No,No,No,Fair,Medium,Left,,,
50250,25-34,28,Male,10+  years,13,Media,medium,6138,Fair,Low,Average,1,No,98,High School,Single,0,Senior,Large,19,No,No,No,Good,Low,Left,,,
70432,55+,54,Female,10+  years,24,Education,medium,4924,Excellent,Very High,Average,2,Yes,68,Bachelor’s Degree,Married,0,Senior,Small,37,No,Yes,No,Good,Low,Stayed,,,
12534,35-44,38,Male,3-5 years,5,Healthcare,high,7866,Good,Medium,Average,0,No,19,High School,Single,2,Senior,Large,74,No,No,No,Poor,Medium,Stayed,,,
19270,35-44,40,Male,10+  years,16,Healthcare,high,7883,Excellent,High,Average,1,No,44,High School,Single,0,Mid,Small,56,No,No,No,Excellent,Very High,Stayed,,,
53065,55+,49,Female,3-5 years,3,Technology,high,10891,Poor,High,Low,2,No,90,Associate Degree,Divorced,4,Entry,Medium,77,No,Yes,No,Poor,Low,Left,,,
26689,25-34,34,Male,10+  years,26,Education,medium,4121,Fair,High,Average,0,No,65,Associate Degree,Married,2,Entry,Medium,40,No,No,No,Good,Medium,Left,,,
59674,55+,48,Female,6-10 years,7,Healthcare,high,7929,Poor,Low,Average,0,No,8,Associate Degree,Single,0,Senior,Small,49,Yes,No,Yes,Fair,High,Stayed,,,
28465,18-24,23,Female,10+  years,14,Media,medium,5505,Excellent,Very High,Average,2,No,40,Associate Degree,Married,4,Senior,Large,68,No,No,No,Good,Low,Stayed,,,
65805,35-44,39,Male,10+  years,24,Technology,high,10276,Good,Medium,High,2,Yes,51,Bachelor’s Degree,Single,0,Entry,Large,52,No,No,No,Good,High,Stayed,,,
2073,25-34,28,Female,6-10 years,7,Finance,high,11324,Excellent,Low,Average,1,No,98,Associate Degree,Married,1,Mid,Medium,71,No,No,No,Fair,Medium,Stayed,,,
37408,55+,50,Female,10+  years,18,Media,medium,5702,Fair,High,Average,1,No,82,Bachelor’s Degree,Divorced,3,Senior,Small,91,No,No,No,Fair,Low,Left,,,
1957,35-44,42,Female,3-5 years,4,Technology,high,9315,Excellent,High,High,0,No,35,Associate Degree,Married,0,Mid,Medium,83,Yes,No,No,Fair,Low,Stayed,,,
13652,55+,52,Male,10+  years,25,Media,medium,6419,Poor,Medium,Average,0,Yes,24,High School,Married,3,Mid,Small,94,No,No,No,Good,High,Left,,,
18388,55+,50,Female,10+  years,41,Finance,high,9851,Poor,Very High,Average,2,Yes,97,Bachelor’s Degree,Married,3,Entry,Medium,85,Yes,No,Yes,Good,Low,Left,,,
57957,25-34,33,Female,6-10 years,8,Healthcare,high,8732,Poor,Low,Average,1,No,71,Bachelor’s Degree,Single,1,Entry,Small,59,No,No,No,Fair,High,Left,,,
21134,18-24,18,Female,3-5 years,5,Technology,high,9026,Fair,High,Average,1,Yes,47,Associate Degree,Married,2,Mid,Small,32,No,No,No,Good,Low,Left,,,
2916,25-34,28,Male,10+  years,12,Technology,high,8577,Good,High,Below Average,0,No,81,Associate Degree,Married,1,Mid,Medium,91,No,No,No,Good,Medium,Left,,,
30164,25-34,33,Male,0-2 years,2,Healthcare,medium,6333,Poor,Very High,Average,0,No,92,PhD,Married,0,Entry,Large,10,No,No,Yes,Good,Low,Stayed,,,
19856,25-34,31,Female,10+  years,15,Education,medium,4898,Fair,Medium,Low,1,No,99,High School,Married,0,Senior,Small,52,No,Yes,No,Good,Medium,Stayed,,,
53191,18-24,18,Female,6-10 years,6,Technology,high,8674,Fair,High,Average,0,No,18,Associate Degree,Single,4,Mid,Large,61,No,No,No,Good,Low,Left,,,
47601,18-24,24,Male,6-10 years,6,Finance,high,9814,Poor,Low,High,4,Yes,12,High School,Married,0,Mid,Large,40,No,No,No,Fair,Medium,Left,,,
58057,55+,56,Male,6-10 years,7,Education,medium,5494,Good,High,Below Average,1,Yes,81,PhD,Married,2,Mid,Large,25,No,No,No,Good,Low,Stayed,,,
48100,18-24,19,Male,6-10 years,10,Media,medium,6041,Good,High,High,2,No,96,Associate Degree,Married,2,Mid,Medium,88,No,No,No,Good,Medium,Stayed,,,
59542,25-34,34,Female,10+  years,21,Technology,high,10872,Excellent,High,High,1,Yes,51,High School,Single,0,Entry,Medium,95,No,No,No,Good,Medium,Left,,,
57870,25-34,28,Male,10+  years,17,Media,medium,6396,Good,Very High,Average,3,No,87,Associate Degree,Divorced,4,Entry,Small,65,Yes,No,No,Poor,High,Stayed,,,
45305,18-24,20,Female,3-5 years,4,Education,medium,6036,Good,Very High,High,3,No,99,Bachelor’s Degree,Single,1,Mid,Medium,79,No,No,No,Good,High,Stayed,,,
51385,18-24,20,Female,3-5 years,4,Technology,high,10181,Fair,Very High,High,0,No,97,Bachelor’s Degree,Married,2,Mid,Medium,69,No,No,Yes,Fair,High,Left,,,
57315,35-44,40,Female,6-10 years,9,Technology,high,9856,Good,High,Average,2,Yes,96,Associate Degree,Married,0,Mid,Small,69,Yes,No,No,Poor,Medium,Stayed,,,
22802,55+,59,Male,6-10 years,9,Education,medium,3318,Excellent,High,Average,0,Yes,15,Master’s Degree,Married,1,Mid,Large,85,No,No,No,Poor,Medium,Stayed,,,
43577,18-24,21,Male,0-2 years,2,Healthcare,high,7958,Good,High,Average,2,Yes,42,Master’s Degree,Married,0,Mid,Medium,31,No,No,No,Good,Low,Left,,,
49799,25-34,30,Female,3-5 years,5,Healthcare,medium,6691,Fair,Medium,Average,0,No,8,Bachelor’s Degree,Single,4,Senior,Medium,31,No,No,No,Excellent,Low,Left,,,
52192,25-34,32,Female,10+  years,17,Education,medium,4172,Fair,Low,High,0,Yes,83,High School,Divorced,6,Mid,Medium,21,No,No,No,Good,Medium,Stayed,,,
35943,25-34,29,Female,10+  years,19,Technology,high,7762,Good,Very High,Average,0,Yes,23,Associate Degree,Married,0,Mid,Medium,55,No,Yes,No,Good,Low,Stayed,,,
69955,35-44,35,Male,10+  years,21,Technology,high,8947,Good,Low,Average,2,Yes,6,Bachelor’s Degree,Single,3,Senior,Medium,70,No,No,No,Poor,High,Left,,,
38825,25-34,32,Male,10+  years,17,Technology,high,8860,Fair,High,Below Average,0,Yes,49,Bachelor’s Degree,Married,0,Entry,Medium,92,No,No,No,Good,High,Stayed,,,
34719,18-24,21,Male,3-5 years,5,Healthcare,high,8832,Poor,High,High,0,No,41,Bachelor’s Degree,Married,1,Entry,Medium,42,No,No,No,Poor,Low,Left,,,
72599,35-44,40,Female,6-10 years,6,Healthcare,high,7092,Good,Low,Average,2,No,20,High School,Married,3,Entry,Medium,20,Yes,No,No,Fair,Low,Stayed,,,
26117,35-44,36,Female,10+  years,13,Technology,high,9402,Good,Very High,Average,0,No,9,Associate Degree,Single,1,Mid,Medium,81,No,No,Yes,Poor,Medium,Left,,,
30547,25-34,34,Female,6-10 years,6,Finance,high,7491,Poor,Medium,Low,0,No,14,Associate Degree,Divorced,0,Senior,Small,46,No,No,Yes,Good,Medium,Left,,,
62473,55+,50,Female,6-10 years,6,Finance,high,8995,Good,Medium,Average,2,Yes,82,Associate Degree,Married,0,Entry,Medium,84,No,No,No,Fair,Medium,Left,,,
52241,25-34,26,Female,10+  years,16,Finance,high,8348,Good,High,Below Average,2,No,58,Master’s Degree,Divorced,0,Senior,Medium,33,No,No,No,Good,Medium,Left,,,
38466,25-34,30,Female,10+  years,16,Finance,high,9015,Excellent,Very High,Average,0,No,94,Associate Degree,Married,1,Mid,Medium,45,No,No,No,Good,High,Left,,,
50942,55+,51,Female,3-5 years,4,Technology,high,9044,Excellent,Very High,High,0,No,83,Bachelor’s Degree,Single,2,Entry,Medium,73,No,No,No,Poor,Low,Left,,,
28853,18-24,24,Female,6-10 years,9,Finance,low,2945,Fair,High,High,2,No,76,Bachelor’s Degree,Divorced,0,Mid,Small,65,No,No,No,Fair,Medium,Stayed,,,
34587,55+,52,Female,10+  years,23,Technology,high,8324,Excellent,Medium,High,2,No,10,Associate Degree,Married,0,Mid,Medium,65,No,No,No,Good,Low,Stayed,,,
70955,35-44,38,Female,10+  years,13,Finance,high,7372,Good,Very High,Average,1,No,30,PhD,Divorced,0,Senior,Medium,46,No,No,No,Good,Low,Stayed,,,
16090,35-44,39,Female,10+  years,22,Healthcare,high,8977,Good,Very High,High,1,No,63,Bachelor’s Degree,Single,4,Senior,Large,89,No,No,No,Good,High,Left,,,
59342,55+,45,Female,10+  years,30,Technology,medium,6106,Fair,Very High,Average,0,Yes,27,High School,Single,4,Senior,Small,68,No,No,Yes,Fair,Very High,Left,,,
61811,55+,55,Female,10+  years,24,Media,medium,5311,Poor,Medium,Average,0,Yes,68,Master’s Degree,Divorced,1,Senior,Large,86,Yes,No,No,Good,Medium,Stayed,,,
43707,18-24,21,Female,10+  years,12,Media,medium,6107,Fair,High,Low,0,Yes,21,Bachelor’s Degree,Divorced,1,Entry,Large,74,No,No,Yes,Fair,Very High,Left,,,
69344,55+,51,Male,10+  years,35,Technology,high,8274,Good,High,Average,2,No,7,Associate Degree,Married,0,Entry,Medium,78,No,No,No,Fair,High,Left,,,
70536,55+,52,Female,10+  years,22,Technology,high,9160,Good,Low,Average,0,No,88,Master’s Degree,Single,4,Mid,Small,66,No,No,No,Good,Medium,Left,,,
26819,25-34,34,Male,6-10 years,7,Media,medium,5922,Good,Medium,Low,0,Yes,92,Associate Degree,Single,1,Entry,Medium,42,Yes,No,Yes,Fair,Low,Left,,,
10603,25-34,26,Female,10+  years,16,Technology,high,7884,Good,High,Below Average,2,No,12,Master’s Degree,Married,3,Senior,Medium,49,No,No,No,Good,High,Stayed,,,
3429,18-24,23,Female,6-10 years,10,Media,medium,6098,Poor,High,High,1,No,37,Bachelor’s Degree,Single,4,Senior,Large,51,No,No,No,Good,High,Left,,,
28752,35-44,41,Female,10+  years,14,Healthcare,medium,5390,Good,Medium,Average,0,No,41,High School,Divorced,3,Mid,Medium,87,No,No,No,Poor,Low,Stayed,,,
67697,35-44,35,Male,10+  years,26,Healthcare,high,7973,Fair,High,Average,2,Yes,32,Associate Degree,Married,0,Mid,Medium,87,No,No,No,Fair,Low,Stayed,,,
58564,18-24,20,Male,0-2 years,1,Education,medium,4396,Poor,High,Average,0,Yes,87,Associate Degree,Single,0,Senior,Small,75,No,No,No,Good,High,Left,,,
23304,18-24,18,Female,3-5 years,5,Finance,high,9318,Good,Medium,Average,0,No,59,Master’s Degree,Divorced,0,Mid,Medium,52,No,No,No,Poor,Medium,Stayed,,,
17390,25-34,31,Female,10+  years,17,Technology,high,11082,Excellent,High,Average,1,No,5,Bachelor’s Degree,Single,1,Mid,Large,63,No,No,No,Excellent,Very High,Left,,,
39815,25-34,29,Male,6-10 years,6,Healthcare,high,7513,Fair,Low,Average,0,No,68,PhD,Married,0,Mid,Medium,24,No,No,No,Good,Low,Left,,,
67530,35-44,37,Male,10+  years,22,Technology,high,9385,Poor,Medium,High,0,Yes,64,Master’s Degree,Divorced,0,Mid,Medium,38,No,No,No,Good,Medium,Left,,,
13973,55+,46,Male,0-2 years,2,Healthcare,high,8682,Fair,Medium,Average,0,Yes,17,High School,Married,0,Entry,Small,26,No,No,No,Good,High,Left,,,
64136,25-34,25,Male,6-10 years,8,Education,medium,4430,Fair,Low,High,0,Yes,37,Master’s Degree,Divorced,0,Senior,Medium,62,No,No,No,Excellent,Low,Stayed,,,
55551,35-44,42,Female,10+  years,21,Education,medium,5462,Good,Medium,Average,0,No,38,Associate Degree,Married,3,Mid,Large,22,Yes,No,No,Good,Low,Stayed,,,
41609,18-24,18,Female,6-10 years,6,Healthcare,medium,6530,Good,Medium,Average,1,No,5,Bachelor’s Degree,Single,1,Entry,Medium,53,No,No,No,Good,Low,Left,,,
4978,18-24,22,Male,3-5 years,3,Technology,high,8611,Poor,High,Average,0,Yes,93,Associate Degree,Single,2,Mid,Medium,81,No,No,Yes,Good,High,Left,,,
